timestamp,TP2,TP3,H1,DV_pressure,Reservoirs,Oil_temperature,Flowmeter,Motor_current,COMP,DV_eletric,Towers,MPG,LPS,Pressure_switch,Oil_level,Caudal_impulses,gpsLong,gpsLat,gpsSpeed,gpsQuality
2022-01-01 06:02:21,-0.009999999999998,9.622,9.622,-0.0279999999999986,1.5739999999999998,61.14999999999999,19.049625,3.967500000000001,1,0,1,1,0,0,0,0,-8.65937,41.2123,0,1
2022-01-01 06:02:22,-0.009999999999998,9.62,9.622,-0.0300000000000011,1.5739999999999998,61.175,19.049625,4.01,1,0,1,1,0,0,0,0,-8.65937,41.2123,0,1
2022-01-01 06:02:23,-0.009999999999998,9.618,9.618,-0.0300000000000011,1.5739999999999998,61.225,19.049625,3.9175,1,0,1,1,0,0,0,0,-8.65937,41.2123,0,1
2022-01-01 06:02:24,-0.009999999999998,9.618,9.618,-0.0279999999999986,1.5760000000000003,61.175,19.049625,3.932499999999999,1,0,1,1,0,0,0,0,-8.65937,41.2123,0,1
2022-01-01 06:02:25,-0.009999999999998,9.618,9.618,-0.0279999999999986,1.5739999999999998,61.14999999999999,19.049625,4.0075,1,0,1,1,0,0,0,0,-8.65937,41.2123,0,1
2022-01-01 06:02:26,-0.009999999999998,9.616,9.616,-0.0279999999999986,1.5739999999999998,61.175,19.049625,3.914999999999999,1,0,1,1,0,0,0,0,-8.65937,41.2123,0,1
2022-01-01 06:02:27,-0.0120000000000004,9.614,9.616,-0.0300000000000011,1.5719999999999992,61.175,19.049625,3.9725,1,0,1,1,0,0,0,0,-8.65937,41.2123,0,1
2022-01-01 06:02:28,-0.0120000000000004,9.614,9.614,-0.0300000000000011,1.5719999999999992,61.20000000000002,19.049625,4.0075,1,0,1,1,0,0,0,0,-8.65937,41.2123,0,1
2022-01-01 06:02:29,-0.0120000000000004,9.612,9.614,-0.0279999999999986,1.5739999999999998,61.14999999999999,19.049625,3.94,1,0,1,1,0,0,0,0,-8.65937,41.2123,0,1
2022-01-01 06:02:30,-0.009999999999998,9.612,9.614,-0.0279999999999986,1.5739999999999998,61.14999999999999,19.04028125,3.9125,1,0,1,1,0,0,0,0,-8.65937,41.2123,0,1
2022-01-01 06:02:31,-0.009999999999998,9.612,9.612,-0.0279999999999986,1.5739999999999998,61.175,19.049625,3.99,1,0,1,1,0,0,0,0,-8.65937,41.2123,0,1
2022-01-01 06:02:32,-0.009999999999998,9.61,9.61,-0.0279999999999986,1.5739999999999998,61.225,19.049625,3.98,1,0,1,1,0,0,0,0,-8.65937,41.2123,0,1
2022-01-01 06:02:33,-0.009999999999998,9.61,9.608,-0.0279999999999986,1.5739999999999998,61.14999999999999,19.049625,3.9375,1,0,1,1,0,0,0,0,-8.65937,41.2123,0,1
2022-01-01 06:02:34,-0.009999999999998,9.61,9.608,-0.0279999999999986,1.5739999999999998,61.175,19.049625,4.015000000000001,1,0,1,1,0,0,0,0,-8.65937,41.2123,0,1
2022-01-01 06:02:35,-0.009999999999998,9.608,9.608,-0.0279999999999986,1.5739999999999998,61.14999999999999,19.04028125,3.94,1,0,1,1,0,0,0,0,-8.65937,41.2123,0,1
2022-01-01 06:02:36,-0.0120000000000004,9.606,9.606,-0.0279999999999986,1.5739999999999998,61.1,19.049625,3.9125,1,0,1,1,0,0,0,0,-8.65937,41.2123,0,1
2022-01-01 06:02:37,-0.0120000000000004,9.604,9.604,-0.0300000000000011,1.5739999999999998,61.14999999999999,19.049625,3.985,1,0,1,1,0,0,0,0,-8.65937,41.2123,0,1
2022-01-01 06:02:38,-0.009999999999998,9.604,9.604,-0.0279999999999986,1.5719999999999992,61.225,19.049625,3.997500000000001,1,0,1,1,0,0,0,0,-8.65938,41.2123,0,1
2022-01-01 06:02:39,-0.009999999999998,9.604,9.604,-0.0279999999999986,1.5739999999999998,61.175,19.049625,3.924999999999999,1,0,1,1,0,0,0,0,-8.65937,41.2123,0,1
2022-01-01 06:02:40,-0.009999999999998,9.602,9.602,-0.0279999999999986,1.5739999999999998,61.175,19.049625,4.0075,1,0,1,1,0,0,0,0,-8.65937,41.2123,0,1
2022-01-01 06:02:41,-0.0120000000000004,9.6,9.602,-0.0279999999999986,1.5719999999999992,61.175,19.049625,3.9475,1,0,1,1,0,0,0,0,-8.65937,41.2123,0,1
2022-01-01 06:02:42,-0.009999999999998,9.6,9.6,-0.0279999999999986,1.5739999999999998,61.175,19.049625,3.890000000000001,1,0,1,1,0,0,0,0,-8.65937,41.2123,0,1
2022-01-01 06:02:43,-0.009999999999998,9.598,9.598,-0.0279999999999986,1.5719999999999992,61.05000000000001,19.049625,3.9725,1,0,1,1,0,0,0,0,-8.65937,41.2123,0,1
2022-01-01 06:02:44,-0.009999999999998,9.6,9.6,-0.0279999999999986,1.5739999999999998,61.07499999999999,19.049625,4.0025,1,0,1,1,0,0,0,0,-8.65937,41.2123,0,1
2022-01-01 06:02:45,-0.009999999999998,9.596,9.596,-0.0279999999999986,1.5739999999999998,61.1,19.04028125,3.924999999999999,1,0,1,1,0,0,0,0,-8.65937,41.2123,0,1
2022-01-01 06:02:46,-0.009999999999998,9.598,9.598,-0.0279999999999986,1.5739999999999998,61.07499999999999,19.049625,3.942499999999999,1,0,1,1,0,0,0,0,-8.65937,41.2123,0,1
2022-01-01 06:02:47,-0.009999999999998,9.6,9.598,-0.0279999999999986,1.5739999999999998,61.07499999999999,19.049625,4.004999999999999,1,0,1,1,0,0,0,0,-8.65937,41.2123,0,1
2022-01-01 06:02:48,-0.0079999999999991,9.596,9.594,-0.0279999999999986,1.5739999999999998,61.175,19.04028125,3.91,1,0,1,1,0,0,0,0,-8.65937,41.2123,0,1
2022-01-01 06:02:49,-0.009999999999998,9.594,9.594,-0.0279999999999986,1.5739999999999998,61.175,19.04028125,3.975,1,0,1,1,0,0,0,0,-8.65937,41.2123,0,1
2022-01-01 06:02:50,-0.009999999999998,9.592,9.592,-0.0259999999999998,1.5739999999999998,61.05000000000001,19.049625,4.01,1,0,1,1,0,0,0,0,-8.65937,41.2123,0,1
2022-01-01 06:02:51,-0.009999999999998,9.592,9.59,-0.0279999999999986,1.5739999999999998,61.07499999999999,19.049625,3.9275,1,0,1,1,0,0,0,0,-8.65937,41.2123,0,1
2022-01-01 06:02:52,-0.009999999999998,9.592,9.59,-0.0300000000000011,1.5739999999999998,61.14999999999999,19.049625,3.914999999999999,1,0,1,1,0,0,0,0,-8.65937,41.2123,0,1
2022-01-01 06:02:53,-0.009999999999998,9.59,9.59,-0.0279999999999986,1.5719999999999992,61.1,19.049625,3.997500000000001,1,0,1,1,0,0,0,0,-8.65937,41.2123,0,1
2022-01-01 06:02:54,-0.0120000000000004,9.588,9.59,-0.0279999999999986,1.5719999999999992,61.05000000000001,19.04028125,3.9625,1,0,1,1,0,0,0,0,-8.65937,41.2123,0,1
2022-01-01 06:02:55,-0.009999999999998,9.588,9.588,-0.0279999999999986,1.5739999999999998,61.125,19.04028125,3.905,1,0,1,1,0,0,0,0,-8.65937,41.2123,0,1
2022-01-01 06:02:56,-0.009999999999998,9.586,9.588,-0.0279999999999986,1.5739999999999998,61.1,19.049625,3.9925,1,0,1,1,0,0,0,0,-8.65937,41.2123,0,1
2022-01-01 06:02:57,-0.0120000000000004,9.586,9.584,-0.0300000000000011,1.5719999999999992,61.07499999999999,19.049625,3.9175,1,0,1,1,0,0,0,0,-8.65937,41.2123,0,1
2022-01-01 06:02:58,-0.009999999999998,9.586,9.586,-0.0279999999999986,1.5739999999999998,60.94999999999999,19.04028125,3.932499999999999,1,0,1,1,0,0,0,0,-8.65937,41.2123,0,1
2022-01-01 06:02:59,-0.009999999999998,9.584,9.584,-0.0279999999999986,1.5739999999999998,61.02499999999999,19.049625,4.004999999999999,1,0,1,1,0,0,0,0,-8.65937,41.2123,0,1
2022-01-01 06:03:00,-0.009999999999998,9.584,9.584,-0.0279999999999986,1.5719999999999992,60.94999999999999,19.049625,3.9625,1,0,1,1,0,0,0,0,-8.65937,41.2123,0,1
2022-01-01 06:03:01,-0.0120000000000004,9.582,9.582,-0.0279999999999986,1.5719999999999992,60.975,19.049625,3.905,1,0,1,1,0,0,0,0,-8.65937,41.2123,0,1
2022-01-01 06:03:02,-0.009999999999998,9.582,9.582,-0.0279999999999986,1.5719999999999992,60.87499999999999,19.049625,3.975,1,0,1,1,0,0,0,0,-8.65937,41.2123,1,1
2022-01-01 06:03:03,-0.009999999999998,9.582,9.58,-0.0279999999999986,1.5719999999999992,60.975,19.049625,4.0,1,0,1,1,0,0,0,0,-8.65937,41.2123,1,1
2022-01-01 06:03:04,-0.009999999999998,9.578,9.58,-0.0279999999999986,1.5719999999999992,60.92500000000001,19.049625,3.9225,1,0,1,1,0,0,0,0,-8.65937,41.2123,0,1
2022-01-01 06:03:05,-0.009999999999998,9.578,9.578,-0.0279999999999986,1.5719999999999992,60.975,19.049625,4.004999999999999,1,0,1,1,0,0,0,0,-8.65937,41.2123,0,1
2022-01-01 06:03:06,-0.009999999999998,9.578,9.578,-0.0279999999999986,1.5719999999999992,60.975,19.049625,3.965,1,0,1,1,0,0,0,0,-8.65937,41.2123,0,1
2022-01-01 06:03:07,-0.0079999999999991,9.578,9.578,-0.0279999999999986,1.5739999999999998,60.900000000000006,19.049625,3.9075000000000006,1,0,1,1,0,0,0,0,-8.65937,41.2123,0,1
2022-01-01 06:03:08,-0.0120000000000004,9.576,9.576,-0.0300000000000011,1.5719999999999992,61.000000000000014,19.04028125,3.9825,1,0,1,1,0,0,0,0,-8.65937,41.2123,0,1
2022-01-01 06:03:09,-0.009999999999998,9.576,9.576,-0.0279999999999986,1.5739999999999998,61.05000000000001,19.049625,4.004999999999999,1,0,1,1,0,0,0,0,-8.65937,41.2123,0,1
2022-01-01 06:03:10,-0.009999999999998,9.574,9.574,-0.0300000000000011,1.5719999999999992,60.975,19.049625,3.9075000000000006,1,0,1,1,0,0,0,0,-8.65937,41.2123,0,1
2022-01-01 06:03:11,-0.009999999999998,9.574,9.574,-0.0279999999999986,1.5719999999999992,60.900000000000006,19.049625,4.0,1,0,1,1,0,0,0,0,-8.65937,41.2123,0,1
2022-01-01 06:03:12,-0.009999999999998,9.57,9.572,-0.0279999999999986,1.5719999999999992,60.94999999999999,19.04028125,3.975,1,0,1,1,0,0,0,0,-8.65938,41.2123,0,1
2022-01-01 06:03:13,-0.009999999999998,9.57,9.572,-0.0279999999999986,1.5739999999999998,60.975,19.049625,3.91,1,0,1,1,0,0,0,0,-8.65938,41.2123,0,1
2022-01-01 06:03:14,-0.009999999999998,9.57,9.568,-0.0279999999999986,1.5719999999999992,60.87499999999999,19.049625,3.965,1,0,1,1,0,0,0,0,-8.65938,41.2123,0,1
2022-01-01 06:03:15,-0.009999999999998,9.57,9.57,-0.0279999999999986,1.5739999999999998,60.92500000000001,19.049625,4.004999999999999,1,0,1,1,0,0,0,0,-8.65937,41.2123,0,1
2022-01-01 06:03:16,-0.009999999999998,9.57,9.57,-0.0279999999999986,1.5719999999999992,60.85000000000001,19.049625,3.9175,1,0,1,1,0,0,0,0,-8.65937,41.2123,0,1
2022-01-01 06:03:17,-0.0120000000000004,9.566,9.568,-0.0279999999999986,1.5739999999999998,60.900000000000006,19.04028125,3.905,1,0,1,1,0,0,0,0,-8.65937,41.2123,0,1
2022-01-01 06:03:18,-0.0120000000000004,9.566,9.568,-0.0300000000000011,1.5719999999999992,60.94999999999999,19.04028125,4.004999999999999,1,0,1,1,0,0,0,0,-8.65937,41.2123,0,1
2022-01-01 06:03:19,-0.009999999999998,9.564,9.564,-0.0279999999999986,1.5739999999999998,60.975,19.049625,3.9,1,0,1,1,0,0,0,0,-8.65937,41.2123,0,1
2022-01-01 06:03:20,-0.0120000000000004,9.562,9.562,-0.0279999999999986,1.5719999999999992,60.94999999999999,19.049625,3.960000000000001,1,0,1,1,0,0,0,0,-8.65937,41.2123,0,1
2022-01-01 06:03:21,-0.009999999999998,9.564,9.564,-0.0279999999999986,1.5739999999999998,60.975,19.049625,3.997500000000001,1,0,1,1,0,0,0,0,-8.65937,41.2123,0,1
2022-01-01 06:03:22,-0.009999999999998,9.562,9.562,-0.0279999999999986,1.5719999999999992,60.94999999999999,19.0309375,3.934999999999999,1,0,1,1,0,0,0,0,-8.65937,41.2123,0,1
2022-01-01 06:03:23,-0.009999999999998,9.562,9.562,-0.0279999999999986,1.5719999999999992,60.94999999999999,19.049625,3.91,1,0,1,1,0,0,0,0,-8.65937,41.2123,0,1
2022-01-01 06:03:24,-0.0079999999999991,9.56,9.56,-0.0279999999999986,1.5739999999999998,60.975,19.049625,4.0025,1,0,1,1,0,0,0,0,-8.65937,41.2123,0,1
2022-01-01 06:03:25,-0.009999999999998,9.56,9.56,-0.0279999999999986,1.5739999999999998,60.975,19.049625,3.9725,1,0,1,1,0,0,0,0,-8.65937,41.2123,0,1
2022-01-01 06:03:26,-0.009999999999998,9.56,9.56,-0.0279999999999986,1.5739999999999998,60.85000000000001,19.049625,3.897500000000001,1,0,1,1,0,0,0,0,-8.65937,41.2123,0,1
2022-01-01 06:03:27,-0.009999999999998,9.558,9.558,-0.0259999999999998,1.5719999999999992,60.94999999999999,19.049625,4.015000000000001,1,0,1,1,0,0,0,0,-8.65937,41.2123,0,1
2022-01-01 06:03:28,-0.009999999999998,9.556,9.556,-0.0300000000000011,1.5719999999999992,60.975,19.049625,3.9225,1,0,1,1,0,0,0,0,-8.65937,41.2123,0,1
2022-01-01 06:03:29,-0.0120000000000004,9.556,9.556,-0.0279999999999986,1.5739999999999998,60.975,19.04028125,3.9175,1,0,1,1,0,0,0,0,-8.65937,41.2123,0,1
2022-01-01 06:03:30,-0.009999999999998,9.554,9.554,-0.0279999999999986,1.5719999999999992,60.975,19.049625,4.0,1,0,1,1,0,0,0,0,-8.65937,41.2123,0,1
2022-01-01 06:03:31,-0.009999999999998,9.554,9.554,-0.0279999999999986,1.5739999999999998,60.975,19.04028125,3.9725,1,0,1,1,0,0,0,0,-8.65937,41.2123,0,1
2022-01-01 06:03:32,-0.009999999999998,9.554,9.554,-0.0279999999999986,1.5739999999999998,60.92500000000001,19.04028125,3.9,1,0,1,1,0,0,0,0,-8.65937,41.2123,0,1
2022-01-01 06:03:33,-0.009999999999998,9.55,9.552,-0.0279999999999986,1.5719999999999992,60.94999999999999,19.049625,3.934999999999999,1,0,1,1,0,0,0,0,-8.65937,41.2123,0,1
2022-01-01 06:03:34,-0.009999999999998,9.55,9.55,-0.0279999999999986,1.5719999999999992,60.975,19.049625,4.0175,1,0,1,1,0,0,0,0,-8.65937,41.2123,0,1
2022-01-01 06:03:35,-0.009999999999998,9.548,9.548,-0.0300000000000011,1.5719999999999992,60.975,19.049625,3.9275,1,0,1,1,0,0,0,0,-8.65937,41.2123,0,1
2022-01-01 06:03:36,-0.009999999999998,9.548,9.55,-0.0279999999999986,1.5719999999999992,61.07499999999999,19.049625,3.997500000000001,1,0,1,1,0,0,0,0,-8.65937,41.2123,0,1
2022-01-01 06:03:37,-0.009999999999998,9.548,9.548,-0.0279999999999986,1.5739999999999998,60.975,19.049625,3.9700000000000006,1,0,1,1,0,0,0,0,-8.65937,41.2123,0,1
2022-01-01 06:03:38,-0.0079999999999991,9.548,9.548,-0.0279999999999986,1.5739999999999998,60.975,19.04028125,3.897500000000001,1,0,1,1,0,0,0,0,-8.65937,41.2123,0,1
2022-01-01 06:03:39,-0.009999999999998,9.546,9.546,-0.0279999999999986,1.5719999999999992,61.07499999999999,19.049625,3.932499999999999,1,0,1,1,0,0,0,0,-8.65937,41.2123,0,1
2022-01-01 06:03:40,-0.009999999999998,9.546,9.546,-0.0279999999999986,1.5739999999999998,61.07499999999999,19.049625,4.01,1,0,1,1,0,0,0,0,-8.65937,41.2123,0,1
2022-01-01 06:03:41,-0.009999999999998,9.546,9.546,-0.0279999999999986,1.5739999999999998,61.125,19.04028125,3.9575,1,0,1,1,0,0,0,0,-8.65937,41.2123,0,1
2022-01-01 06:03:42,-0.009999999999998,9.544,9.544,-0.0279999999999986,1.5719999999999992,61.07499999999999,19.049625,3.91,1,0,1,1,0,0,0,0,-8.65937,41.2123,0,1
2022-01-01 06:03:43,-0.009999999999998,9.54,9.54,-0.0300000000000011,1.5719999999999992,61.07499999999999,19.049625,3.98,1,0,1,1,0,0,0,0,-8.65937,41.2123,0,1
2022-01-01 06:03:44,-0.0120000000000004,9.54,9.538,-0.0279999999999986,1.5719999999999992,61.14999999999999,19.049625,3.887500000000001,1,0,1,1,0,0,0,0,-8.65937,41.2123,0,1
2022-01-01 06:03:45,-0.0079999999999991,9.54,9.54,-0.0279999999999986,1.5739999999999998,61.07499999999999,19.04028125,3.9475,1,0,1,1,0,0,0,0,-8.65937,41.2123,0,1
2022-01-01 06:03:46,-0.009999999999998,9.54,9.54,-0.0259999999999998,1.5719999999999992,61.14999999999999,19.049625,4.01,1,0,1,1,0,0,0,0,-8.65937,41.2123,0,1
2022-01-01 06:03:47,-0.009999999999998,9.538,9.538,-0.0279999999999986,1.5719999999999992,61.175,19.049625,3.94,1,0,1,1,0,0,0,0,-8.65937,41.2123,0,1
2022-01-01 06:03:48,-0.0120000000000004,9.536,9.536,-0.0279999999999986,1.5719999999999992,61.14999999999999,19.049625,3.9175,1,0,1,1,0,0,0,0,-8.65937,41.2123,0,1
2022-01-01 06:03:49,-0.0120000000000004,9.536,9.534,-0.0300000000000011,1.5719999999999992,61.175,19.049625,4.0025,1,0,1,1,0,0,0,0,-8.65937,41.2123,0,1
2022-01-01 06:03:50,-0.0120000000000004,9.534,9.536,-0.0279999999999986,1.5719999999999992,61.175,19.049625,3.9700000000000006,1,0,1,1,0,0,0,0,-8.65937,41.2123,0,1
2022-01-01 06:03:51,-0.009999999999998,9.534,9.534,-0.0279999999999986,1.5719999999999992,61.225,19.049625,3.9575,1,0,1,1,0,0,0,0,-8.65937,41.2123,0,1
2022-01-01 06:03:52,-0.009999999999998,9.534,9.534,-0.0279999999999986,1.5719999999999992,61.27499999999999,19.049625,4.015000000000001,1,0,1,1,0,0,0,0,-8.65937,41.2123,0,1
2022-01-01 06:03:53,-0.0120000000000004,9.532,9.532,-0.0300000000000011,1.5719999999999992,61.27499999999999,19.049625,3.934999999999999,1,0,1,1,0,0,0,0,-8.65937,41.2123,0,1
2022-01-01 06:03:54,-0.009999999999998,9.532,9.532,-0.0279999999999986,1.5739999999999998,61.27499999999999,19.049625,3.914999999999999,1,0,1,1,0,0,0,0,-8.65937,41.2123,0,1
2022-01-01 06:03:55,-0.009999999999998,9.53,9.53,-0.0300000000000011,1.5719999999999992,61.125,19.04028125,3.9875000000000007,1,0,1,1,0,0,0,0,-8.65937,41.2123,0,1
2022-01-01 06:03:56,-0.009999999999998,9.53,9.53,-0.0300000000000011,1.5719999999999992,61.175,19.049625,3.99,1,0,1,1,0,0,0,0,-8.65937,41.2123,0,1
2022-01-01 06:03:57,-0.009999999999998,9.53,9.528,-0.0279999999999986,1.5719999999999992,61.225,19.049625,3.91,1,0,1,1,0,0,0,0,-8.65937,41.2123,0,1
2022-01-01 06:03:58,-0.009999999999998,9.528,9.526,-0.0300000000000011,1.5719999999999992,61.175,19.049625,3.945,1,0,1,1,0,0,0,0,-8.65937,41.2123,0,1
2022-01-01 06:03:59,-0.0120000000000004,9.528,9.526,-0.0279999999999986,1.5719999999999992,61.27499999999999,19.049625,4.01,1,0,1,1,0,0,0,0,-8.65937,41.2123,0,1
2022-01-01 06:04:00,-0.009999999999998,9.526,9.526,-0.0279999999999986,1.5739999999999998,61.3,19.049625,3.895,1,0,1,1,0,0,0,0,-8.65937,41.2123,0,1
2022-01-01 06:04:01,-0.009999999999998,9.524,9.524,-0.0279999999999986,1.5719999999999992,61.375,19.049625,3.9825,1,0,1,1,0,0,0,0,-8.65937,41.2123,0,1
2022-01-01 06:04:02,-0.009999999999998,9.524,9.522,-0.0279999999999986,1.5719999999999992,61.375,19.049625,3.9925,1,0,1,1,0,0,0,0,-8.65937,41.2123,0,1
2022-01-01 06:04:03,-0.009999999999998,9.522,9.522,-0.0300000000000011,1.5719999999999992,61.375,19.049625,3.9175,1,0,1,1,0,0,0,0,-8.65937,41.2123,0,1
2022-01-01 06:04:04,-0.009999999999998,9.522,9.522,-0.0279999999999986,1.5719999999999992,61.3,19.04028125,3.9475,1,0,1,1,0,0,0,0,-8.65937,41.2123,0,1
2022-01-01 06:04:05,-0.009999999999998,9.52,9.522,-0.0279999999999986,1.5739999999999998,61.35,19.049625,4.01,1,0,1,1,0,0,0,0,-8.65937,41.2123,0,1
2022-01-01 06:04:06,-0.009999999999998,9.522,9.52,-0.0279999999999986,1.5719999999999992,61.3,19.049625,3.9375,1,0,1,1,0,0,0,0,-8.65937,41.2123,0,1
2022-01-01 06:04:07,-0.009999999999998,9.518,9.518,-0.0279999999999986,1.5719999999999992,61.3,19.049625,3.977500000000001,1,0,1,1,0,0,0,0,-8.65937,41.2123,0,1
2022-01-01 06:04:08,-0.009999999999998,9.518,9.518,-0.0279999999999986,1.5719999999999992,61.325,19.04028125,3.9875000000000007,1,0,1,1,0,0,0,0,-8.65937,41.2123,0,1
2022-01-01 06:04:09,-0.009999999999998,9.516,9.516,-0.0279999999999986,1.5700000000000005,61.475,19.049625,3.9175,1,0,1,1,0,0,0,0,-8.65937,41.2123,0,1
2022-01-01 06:04:10,-0.009999999999998,9.518,9.516,-0.0279999999999986,1.5719999999999992,61.400000000000006,19.049625,3.945,1,0,1,1,0,0,0,0,-8.65937,41.2123,0,1
2022-01-01 06:04:11,-0.0120000000000004,9.514,9.516,-0.0300000000000011,1.5719999999999992,61.35,19.049625,4.0025,1,0,1,1,0,0,0,0,-8.65937,41.2123,0,1
2022-01-01 06:04:12,-0.009999999999998,9.514,9.516,-0.0279999999999986,1.5739999999999998,61.35,19.049625,3.9475,1,0,1,1,0,0,0,0,-8.65937,41.2123,0,1
2022-01-01 06:04:13,-0.009999999999998,9.514,9.514,-0.0279999999999986,1.5719999999999992,61.35,19.049625,3.885,1,0,1,1,0,0,0,0,-8.65937,41.2123,0,1
2022-01-01 06:04:14,-0.009999999999998,9.512,9.514,-0.0279999999999986,1.5739999999999998,61.425,19.04028125,3.9725,1,0,1,1,0,0,0,0,-8.65937,41.2123,0,1
2022-01-01 06:04:15,-0.009999999999998,9.512,9.512,-0.0279999999999986,1.5719999999999992,61.475,19.049625,3.9125,1,0,1,1,0,0,0,0,-8.65937,41.2123,0,1
2022-01-01 06:04:16,-0.009999999999998,9.508,9.51,-0.0279999999999986,1.5719999999999992,61.45,19.049625,3.942499999999999,1,0,1,1,0,0,0,0,-8.65937,41.2123,0,1
2022-01-01 06:04:17,-0.009999999999998,9.508,9.508,-0.0279999999999986,1.5719999999999992,61.475,19.04028125,4.01,1,0,1,1,0,0,0,0,-8.65937,41.2123,0,1
2022-01-01 06:04:18,-0.0079999999999991,9.51,9.51,-0.0259999999999998,1.5719999999999992,61.475,19.04028125,0.7650000000000006,1,0,1,1,0,0,0,0,-8.65938,41.2123,0,1
2022-01-01 06:04:19,-0.009999999999998,9.508,9.506,-0.0279999999999986,1.5719999999999992,61.55,19.049625,0.0124999999999992,1,0,1,1,0,0,0,0,-8.65938,41.2123,0,1
2022-01-01 06:04:20,-0.009999999999998,9.506,9.506,-0.0300000000000011,1.5719999999999992,61.55,19.049625,0.0075000000000002,1,0,1,1,0,0,0,0,-8.65938,41.2123,0,1
2022-01-01 06:04:21,-0.009999999999998,9.506,9.506,-0.0279999999999986,1.5719999999999992,61.475,19.049625,0.0075000000000002,1,0,1,1,0,0,0,0,-8.65938,41.2123,0,1
2022-01-01 06:04:22,-0.0079999999999991,9.506,9.504,-0.0259999999999998,1.5719999999999992,61.5,19.049625,0.0075000000000002,1,0,1,1,0,0,0,0,-8.65938,41.2123,0,1
2022-01-01 06:04:23,-0.009999999999998,9.504,9.502,-0.0279999999999986,1.5719999999999992,61.55,19.049625,0.0075000000000002,1,0,1,1,0,0,0,0,-8.65938,41.2123,0,1
2022-01-01 06:04:24,-0.009999999999998,9.502,9.502,-0.0300000000000011,1.5719999999999992,61.575,19.049625,0.0075000000000002,1,0,1,1,0,0,0,0,-8.65938,41.2123,0,1
2022-01-01 06:04:25,-0.009999999999998,9.5,9.5,-0.0279999999999986,1.5719999999999992,61.475,19.049625,0.0075000000000002,1,0,1,1,0,0,0,0,-8.65938,41.2123,0,1
2022-01-01 06:04:26,-0.0120000000000004,9.5,9.5,-0.0279999999999986,1.5719999999999992,61.45,19.049625,0.0075000000000002,1,0,1,1,0,0,0,0,-8.65938,41.2123,0,1
2022-01-01 06:04:27,-0.0079999999999991,9.5,9.5,-0.0279999999999986,1.5719999999999992,61.55,19.04028125,0.0075000000000002,1,0,1,1,0,0,0,0,-8.65938,41.2123,0,1
2022-01-01 06:04:28,-0.009999999999998,9.498,9.498,-0.0300000000000011,1.5719999999999992,61.575,19.04028125,0.0075000000000002,1,0,1,1,0,0,0,0,-8.65938,41.2123,0,1
2022-01-01 06:04:29,-0.009999999999998,9.496,9.498,-0.0300000000000011,1.5700000000000005,61.575,19.049625,0.0075000000000002,1,0,1,1,0,0,0,0,-8.65938,41.2123,0,1
2022-01-01 06:04:30,-0.009999999999998,9.498,9.496,-0.0279999999999986,1.5719999999999992,61.575,19.049625,0.0075000000000002,1,0,1,1,0,0,0,0,-8.65938,41.2123,0,1
2022-01-01 06:04:31,-0.009999999999998,9.496,9.494,-0.0279999999999986,1.5719999999999992,61.675,19.049625,0.0075000000000002,1,0,1,1,0,0,0,0,-8.65939,41.2123,0,1
2022-01-01 06:04:32,-0.009999999999998,9.494,9.494,-0.0279999999999986,1.5719999999999992,61.675,19.0309375,0.0075000000000002,1,0,1,1,0,0,0,0,-8.65939,41.2123,0,1
2022-01-01 06:04:33,-0.009999999999998,9.492,9.492,-0.0300000000000011,1.5719999999999992,61.72500000000001,19.049625,0.0075000000000002,1,0,1,1,0,0,0,0,-8.65939,41.2123,0,1
2022-01-01 06:04:34,-0.0079999999999991,9.494,9.494,-0.0279999999999986,1.5719999999999992,61.625,19.049625,0.0075000000000002,1,0,1,1,0,0,0,0,-8.65939,41.2123,0,1
2022-01-01 06:04:35,-0.009999999999998,9.49,9.49,-0.0300000000000011,1.5719999999999992,61.775000000000006,19.049625,0.0075000000000002,1,0,1,1,0,0,0,0,-8.65939,41.2123,0,1
2022-01-01 06:04:36,-0.009999999999998,9.492,9.49,-0.0279999999999986,1.5719999999999992,61.75,19.04028125,0.0075000000000002,1,0,1,1,0,0,0,0,-8.65939,41.2123,0,1
2022-01-01 06:04:37,-0.0120000000000004,9.488,9.486,-0.0300000000000011,1.5700000000000005,61.675,19.049625,0.0075000000000002,1,0,1,1,0,0,0,0,-8.65939,41.2123,0,1
2022-01-01 06:04:38,-0.009999999999998,9.488,9.488,-0.0279999999999986,1.5719999999999992,61.75,19.049625,0.0075000000000002,1,0,1,1,0,0,0,0,-8.65939,41.2123,0,1
2022-01-01 06:04:39,-0.009999999999998,9.486,9.486,-0.0279999999999986,1.5719999999999992,61.650000000000006,19.049625,0.0075000000000002,1,0,1,1,0,0,0,0,-8.65939,41.2123,0,1
2022-01-01 06:04:40,-0.009999999999998,9.486,9.486,-0.0279999999999986,1.5719999999999992,61.675,19.049625,0.0075000000000002,1,0,1,1,0,0,0,0,-8.65939,41.2123,0,1
2022-01-01 06:04:41,-0.009999999999998,9.486,9.484,-0.0279999999999986,1.5719999999999992,61.675,19.04028125,0.0075000000000002,1,0,1,1,0,0,0,0,-8.65939,41.2123,0,1
2022-01-01 06:04:42,-0.009999999999998,9.484,9.484,-0.0279999999999986,1.5719999999999992,61.7,19.049625,0.0075000000000002,1,0,1,1,0,0,0,0,-8.65939,41.2123,0,1
